word,phonotactic_probability,log_phonotactic_probability
aetyi5xkn,2.3799633706974832e-49,-111.95958445960653
avinb5k,4.714895632016576e-41,-92.85526203222476
anfuiket,2.809627751215791e-49,-111.79361755501483
clawnb4x,3.571193820111589e-35,-79.3175783115078
anilewx4m,4.052761691362621e-58,-132.15053684582188
ailymunxf,1.194844367142997e-46,-105.74089833752458
finevap54t,4.4585988016019306e-60,-136.66027103301693
arielnmxv,4.964509813196026e-47,-106.619184806557
eli15udf,4.2739566428543186e-54,-122.8870550092283
taiplefr,3.901177647417326e-39,-88.43954015833695
antclf9kdrx,4.407676302616366e-40,-90.62005608467832
gival5ef8,3.687111104220489e-59,-134.54767723380664
balme9fn,1.7991949872827735e-39,-89.21347929118986
aezui98l1,5.403064813711428e-71,-161.7965752519125
ahrmluxkf,2.84868088453685e-39,-88.75396258716513
redintxvlfa,2.194357783221453e-50,-114.3433652276614
gtmlar8n4,1.5415620904613758e-47,-107.78870312393889
pytain9,1.05245500273728e-40,-92.05227818684503
aebli4zfn5,2.842975416565964e-62,-141.71542458000394
bgfilexa,5.146343216226809e-47,-106.58321296335461
andi14ru,4.413646822535726e-56,-127.46006391605187
apclnkf,1.0597946352306698e-25,-57.50655217584568
alwievntxr,4.950223645200682e-47,-106.62206661431155
altun9xe,1.0728777200655844e-54,-124.26925052532022
artibledu,2.361421126921514e-54,-123.48033141144964
ridlqfuk,5.2699002247704066e-34,-76.62588173210465
afnsvikte,1.5848101566505694e-46,-105.45844965255432
avibelxu4,6.428429783688408e-62,-140.89954545880704
golinkvfu,6.334676379825963e-48,-108.67804573572488
armulkfin,2.300436083047108e-45,-102.78323047844418
eodixumt,1.3828232265597484e-51,-117.10771251701205
amivn8e5r9,5.1242372497385304e-70,-159.54697482495422
diestlfn,5.140611886070551e-30,-67.44038067345687
alwi0mr4,2.2414409532911706e-51,-116.62472080092775
an5iv98tx4q,1.0574555982401034e-71,-163.42767595900025
adv5blrune,1.7822443655916472e-57,-130.6694768510518
afr915mn,1.1986796331071382e-46,-105.73769363245697
abnixlemu,3.0881209026507085e-57,-130.11978751685172
afnibe,2.321452671714236e-41,-93.56379567142781
abnume5t,1.555465102915858e-50,-114.68748004723943
alefmn,4.074182497636631e-32,-72.27805286331923
aficledv,2.3069630557448543e-43,-98.175227033662
drift8n4k,7.362785111340796e-44,-99.31730581870998
ciman4k5,3.007539689815726e-52,-118.63330246996455
afrd5in1lut,4.1684216251105276e-63,-143.63532340163383
afdnik8v,1.7543051815125397e-45,-103.05425631417654
gizevlnx5,1.1248163791335878e-46,-105.80129447393924
alniu9rfpm,3.252046114505984e-54,-123.16031064974105
advsimnkt,1.023615891730447e-37,-85.17230709026411
animl5vew,1.1452859212597093e-56,-128.80911088894285
ainsulevf,2.4432747449188257e-53,-121.14367068062872
arlifnvkmu,1.4931459138850556e-50,-114.72836940391463
ardenk9z,1.3826766039086826e-42,-96.38455271706451
linpf9mr,1.0493202702328345e-35,-80.54233566193423
amecrxunf,4.271787641078787e-46,-104.46688188678907
aliumerz51d,6.853993018419584e-70,-159.2561251047453
ionfx4u,4.828718690426076e-48,-108.94950331272835
ainue8k5,2.894940718317051e-63,-143.99989622507485
defix4,2.162800944285766e-40,-91.33199960463284
agnulfri,7.095464721080806e-44,-99.35428828347105
tindlfrvu,3.792203930584696e-35,-79.25753089268224
intv4f5re,7.280952073732067e-55,-124.65691848165599
abeli4v5f,4.7810466087510546e-60,-136.59044610130104
jepilaum9,8.677749381844503e-60,-135.9943433723973
adesizxuk4f,2.5194354411993313e-69,-157.95433657143468
mvid1lnpf,2.5595175474854113e-38,-86.55841475105622
anwsurmle5i,2.9016441319647672e-65,-148.60275352621466
dinv95ka4,2.684512039969181e-57,-130.25985132479514
adfctrl,5.809581703448016e-24,-53.50253365954931
aersmi9kn,9.284653922239761e-49,-110.598306635378
adqeirnv,7.895566834072145e-42,-94.64227246403031
doairl,2.8884811922218885e-33,-74.92457724384677
efidnmur4t,1.9815322981910644e-56,-128.26089477428172
antfuvilr,1.552337205734339e-45,-103.17656751483507
fl19u58r4,1.3058412649910766e-60,-137.8882580990613
adefurl,2.7031469497915035e-41,-93.41157218149665
alibxem,6.339801548477384e-44,-99.46689662528077
bltim54en,1.9227898498389773e-46,-105.26513709954625
aldenkzt,6.5738390629579495e-37,-83.3125504466773
artenivqx,4.56315505693721e-49,-111.30865527398218
avinbl94d1,3.084989007472709e-62,-141.63372767149775
dienfuz2vmr,1.3848323630062996e-55,-126.31660101989942
agmnrike,6.017778344703758e-46,-104.12419613224978
aniblfvem,8.543907873486654e-47,-106.07628087115798
rdfinmav,5.5868558810177495e-34,-76.567476487068
arvei58t,5.18961994095021e-53,-120.39034946329201
al40uxn5,1.9545983514475935e-58,-132.8797506681543
amles4fvb,3.568730186669422e-50,-113.857044807192
lohainfu5e,7.352842945124466e-65,-147.6729440109192
aernfi8m5d,1.0269551691640124e-58,-133.5233371158869
ad4icnu1,2.5862814094203855e-57,-130.29712920588327
ath58ldk4,8.569588974225784e-53,-119.88879015822539
age5vxi,1.2775062270419025e-50,-114.88434473222165
aitu5xf,4.1500159408723724e-47,-106.79838719531085
anluizqf,2.8607667140080456e-43,-97.96006932801872
nizfv5al4md,8.958705708767811e-58,-131.35730962924848
afr8ie1n,3.711995381724087e-52,-118.4228552649148
dlfnram,3.517312485919119e-24,-54.004345032178804
anviesmu8,2.4093949974550034e-58,-132.6705597160679
anwuiv48m,2.499456580531078e-57,-130.33127696020182
treflnm4pv,2.3361189323503556e-39,-88.9523276502766
nimgleta,1.119531410416264e-44,-101.20083387753473
consuxea4f,3.359391861143707e-59,-134.64076052276215
arclevni,1.4128838626742212e-44,-100.96811118343464
tifd54k,3.512662802172533e-39,-88.54444424380905
apinkmu9td,2.4739641400737586e-54,-123.43377324252876
alixnzf,2.866780067164159e-35,-79.53728878266958
amrefukt5,3.5474924979531146e-55,-125.37593909936459
arbidzlm,1.463658699068621e-34,-77.90695390248872
abdixle,4.4288479642913294e-44,-99.82560459470804
afnsbul,8.449939499321337e-33,-73.85114878730369
amib9w4e,1.3454410232675624e-58,-133.25321353600756
egfilr4n,9.86851773083916e-45,-101.32697952181098
aivewtukl,1.1911731757472353e-52,-119.55948615223723
apiubrfe,1.6349934853059605e-49,-112.33503073688931
blafevnrm,2.7860899260541915e-35,-79.56583910211779
aminbr18e,7.372911690390662e-58,-131.5521226921513
aftivelr,4.416930919986149e-44,-99.82829899882343
grtcinm,9.206482135129527e-23,-50.739549323002564
leifxkqvr,1.112862263702171e-37,-85.08871312843338
ageinbfx9kr,2.7859486363296676e-58,-132.5253469548167
articev5n,3.290668866785528e-53,-120.84591908159607
at5skne,1.2032344964881243e-42,-96.52356056132902
tadvlfn2pq,3.418616956826174e-39,-88.57158255607327
anezix54,7.413819774945174e-61,-138.45434487695132
bnaizuv4t,1.4590846115597442e-50,-114.75144538899892
agiulvfd5r,1.340579629512993e-56,-128.6516631278925
adzivxeur,1.0225283800043071e-53,-122.01473156462934
pitanlfv,3.924850443139503e-36,-81.52573510093596
alicmevn,4.995710472921346e-44,-99.7051644529311
animer,1.664221884678872e-40,-91.59404604209438
ageuikv,3.3129669063097106e-46,-104.72107014349847
nrefimplta,3.795525940262958e-46,-104.58509128879632
aei9fmdr,2.6301463795288374e-45,-102.64928968247568
adviexq,2.6632400955624038e-39,-88.8212751641945
jvbzrnted,7.026323046835198e-30,-67.12788925826513
andmjvix,1.0438803043826469e-37,-85.15270360886664
enamvir8f9t,1.6282403798674375e-67,-153.7857013204392
alewnuf5it,1.1561146189150306e-63,-144.91779594197928
agrumecl4,8.898131254005645e-54,-122.1537537384475
adiu8vrmln,2.5834401019993724e-51,-116.48271785904703
alriu52nz,1.8902570756411486e-54,-123.70288218299889
mitu2vn1,4.598464623777679e-50,-113.60353217936296
roneum1dl5,2.3966163254498637e-62,-141.88621788746676
aliepkxn4,1.656652157111352e-56,-128.43996641454737
fdeminqu,1.444819116209407e-44,-100.94575995710301
aveicjun,7.398624277858844e-50,-113.12796057517272
amrubknv,5.98330160215858e-37,-83.40667591778798
aiemrvdln,1.289350820203991e-41,-94.15184996120206
aldniemz,6.5632530092186426e-40,-90.22191735416482
abet95nmku,2.6094436760314445e-64,-146.40630890395002
elima5un,1.2610347618664623e-55,-126.41024749116528
adviqerut,3.5476987808261996e-54,-123.07329585913672
coriuvanz,2.4065442094044535e-48,-109.64589268329105
gienbva,2.504461787775453e-39,-88.8827447704951
arinved,2.8243726028422636e-41,-93.36770256031201
adf8lbir,4.519396976888901e-44,-99.80536551898679
pdfxilv5ztea,3.6109070219789126e-61,-139.17373167922491
amevqfwi,1.3537777530325963e-46,-105.61601525774807
adhumvpnr,2.3967008727326836e-41,-93.53189565744266
cowai8v,2.0540193227160345e-43,-98.29136047992253
7datol1xin,3.946836639954498e-66,-150.5977017301906
azelunvmk,3.249759168450379e-47,-107.04291847913946
mdevizrkn,5.438115686289536e-36,-81.1996307281184
ancuizeb,1.4422407051859978e-50,-114.76305670023035
andcim4vf9gt,7.183419166030613e-62,-140.7885002889532
evan45juk,2.178910971538369e-59,-135.07369528900674
azrixem,2.8738465367196746e-44,-100.25809270261205
a2inbev1m,3.302220549653375e-57,-130.05275516464536
dgineuk,9.336716565179409e-39,-87.56686398181763
einumx4jrv,3.631422152952428e-57,-129.95772595143583
ldzivatn,3.8245159570003206e-32,-72.34129106372819
franbi5mt,1.663157340999505e-41,-93.89727100427284
apebur4n,9.534063199807505e-52,-117.47955385004283
ivecdnkxt,5.985615626543328e-39,-88.0114594314699
lonfiemd,1.2297281841920779e-39,-89.59402547026673
andfmuq4,7.019225858237574e-45,-101.66767624937958
aripuf1ej9,9.150595819521897e-71,-161.2697226085222
agivfwnl,4.2175693641945475e-39,-88.36155964470878
antliv8mr,2.932527568591168e-45,-102.54046448217665
abmivlr5xe,9.963787167909698e-60,-135.85614834257635
aifpuwv,2.4576324301821915e-42,-95.80937544599085
cnhamrlf,1.1411778366583354e-25,-57.432566405767055
aveci45dj,3.2245982140244954e-59,-134.6817121289609
abduir5x,4.9796882234829304e-51,-115.82647245934591
alicmunve,2.3116722730443545e-55,-125.80420892432326
a2zi5x4kn,7.5321476402404175e-59,-133.83334027431457
meiv8nk,3.144768615521116e-37,-84.0499081255052
andrufi,4.116635856909156e-41,-92.99095252252962
agnecqir5,3.0376005005497e-57,-130.13628240594056
drfenzu4,2.2195615541613135e-39,-89.00350894851445
alticnfku,2.38532275684631e-47,-107.35216492771767
pran58z1l,1.5649956278760167e-49,-112.37878652640947
banypimt,8.730850935548704e-36,-80.72620051011283
alizwv5djfn,1.126356299024721e-54,-124.22060711304006
alfbeiptn,2.119483709678682e-43,-98.2599864728895
afrism4vnt,8.09158831225123e-46,-103.82808923561062
anhbr45km,7.650519140316571e-45,-101.5815556777168
enbalmv5,2.878365639244581e-45,-102.55910653803895
agnixelfu,4.269261245719629e-56,-127.49332440576416
dilanu8rqfx,1.8583001020155442e-56,-128.32510306147185
apn5ief,2.7520736129994394e-46,-104.90655960910307
adquvzl,2.3444189006495666e-33,-75.1332705011746
tradimzkfn,2.6126817864410656e-38,-86.53785633557689
ronitz,5.837779065749283e-30,-67.3132023622732
ad19ulm,3.17071817059453e-45,-102.46237107026393
andimz5lk,3.002952555175437e-44,-100.214148102004
aneprwit,1.0712912591010318e-42,-96.6397092006483
anfiy4,1.1923788054706945e-39,-89.6248683187847
cotarevnm,2.1117792733255917e-45,-102.86879833508566
admiv8qnux,4.77191581510019e-57,-129.68460243800968
devinu8ta,5.58346540043029e-60,-136.4352959565111
anzemliu,2.462707702173867e-50,-114.22799321313465
afixdklvnt4,1.6138389055694526e-51,-116.95322398850567
cd5uxvni,6.000098317431828e-44,-99.52196823640557
aptinle8z,4.2280594928238653e-51,-115.99009660363694
amilbun5r,8.949283311586638e-55,-124.45060666250977
elif5rmux,1.338836515493734e-54,-124.04779405690174
cnzu5m4l,8.673934136454538e-39,-87.64049617459827
cltuvxm5,1.4868235964266292e-35,-80.1938362248641
apnefilvd,7.088835404713402e-46,-103.96039320952968
anzlif48t,1.0406195708710837e-50,-115.08943837271016
andcble,1.0933620211359189e-33,-75.89605069657597
afcvd4ux,1.2275030803587805e-43,-98.80617690860332
azwiel,4.627873754432833e-37,-83.66355091046492
alnirk,8.631922875357981e-32,-71.52725568262964
artukf5n,2.600661798601541e-43,-98.05539304818214
alveutni,6.667387894720669e-51,-115.53461157945384
alencqfd9,2.547853352481444e-50,-114.19400346761984
alzi4euvx,3.041076142606986e-56,-127.832553760611
antviumx4,2.807531303760323e-54,-123.30728946406197
niafrqd49,5.597739621718606e-49,-111.1043066794301
admunkreil5,6.9173199943440054e-65,-147.73400263405156
defulizr,1.2577548663182512e-43,-98.78183071929577
aivenuk9x,5.273127985050762e-61,-138.79506694061158
advlmin,1.116764554708534e-32,-73.57228726154958
adfuniv8,3.2264991026035117e-53,-120.86561224842382
benvf5uli,6.383681128385783e-53,-120.18326501834551
agemviq1,5.669535412971634e-54,-122.6044878450434
agnuzrmdwx,9.484843695183515e-43,-96.76146387465107
afiltn4v,1.2037620208193692e-43,-98.82570732852085
adfunlqiz,2.4322182149333837e-45,-102.72752549811821
amdc14j,5.604765690585533e-40,-90.37978646775369
aleinm,5.543031961937686e-38,-85.78569189717234
aelpwimd,1.269648491201299e-41,-94.16724872917729
afriue95d,4.09663534440112e-60,-136.7449395905552
admpix41un,8.226603580990746e-60,-136.04773233774017
dlnsv4mi,5.714224853760117e-35,-78.84751960038167
dhfvxik1l,2.8357015889292387e-42,-95.66628452513774
inv9lf8kta,3.023699739650902e-56,-127.83828404672258
aerixbl,8.32937628489186e-40,-89.98361514214969
dhivn5arl,3.605298053765271e-42,-95.42616946054845
adfurkne,4.792740770665252e-45,-102.04922675100255
aminbl4u,3.6810691384730708e-50,-113.82605141295718
benis4k9,2.6114318205827297e-52,-118.77452617451482
adecryl5u,1.0940525777595859e-54,-124.24970625872422
alextvz5,1.685413418455319e-45,-103.09431829882266
alturf8cv5i,1.0140344132915035e-65,-149.65409420186256
ainf549lxm,7.948240934531309e-58,-131.47698475556805
drha1ivn,6.615976136507421e-37,-83.30616109000141
blfvan,1.4144838732647392e-21,-48.007522242195144
anecvprf,1.3433695718915704e-37,-84.90046737725885
kleifnzda,1.4382709073456665e-41,-94.04254717944414
aihunw4j,3.5673027502351545e-49,-111.55485977862196
thealidrzg,4.621721154182843e-45,-102.08556200482035
dnfurz4,1.4593983517137644e-32,-73.30469871288804
gleipf9n4,3.129697277261507e-51,-116.29090345935148
atenx5d4,9.086812184112703e-55,-124.43535596280802
giranufl4m8,4.783665753808491e-66,-150.40540899091448
agerbu,2.7187913945375667e-40,-91.10321627844584
branev4if1,1.978648122271467e-60,-137.47269173465708
agtuivn,2.504438912442389e-40,-91.18533899736279
arnie5uvlf,3.288495756199401e-57,-130.05692005739954
ame4ivq9,8.276509285900418e-58,-131.43651409797738
amnpfil,3.4416228932059182e-34,-77.05195003038054
dlmfrknu,1.704335399681478e-25,-57.03145208501367
alivrmun,3.226293584849755e-43,-97.83982501733865
dirulvkan,2.7155896545509957e-45,-102.6173200709305
mfitl4und,1.9820222422500987e-40,-91.41928606179283
amifr5n,1.2617680348496339e-40,-91.87088978010513
aielrvftz,1.2407458973316684e-42,-96.4928611768735
anriuv5xeq,1.4950262485185384e-63,-144.66071709439888
agecl5ku,1.2983748337080024e-52,-119.47331148120156
aniluvrkf,1.2034768071236689e-46,-105.73369957086011
bet8vnmu,5.690241853596423e-44,-99.57499133947735
apneif1lxm,3.495448329317944e-55,-125.39071846986938
amwiv9n4e,2.1676876502803853e-61,-139.68402967218776
aercui5k,4.382594234536998e-53,-120.55936908864096
abner54vq,8.90578145484586e-54,-122.15289435417213
adtvilk4x,3.677904455500889e-48,-109.22174131516668
dlivef1zt,2.9012481954243957e-44,-100.24860303513104
ainsde,2.1716397006293728e-38,-86.7227510291504
aifmnxdru,1.0577864695142755e-46,-105.86273578931502
cohfeim,1.5260787410088443e-39,-89.37811709562412
adelirnj8,1.4702496583456192e-54,-123.95416279969899
antvlium,1.8758961371549657e-41,-93.77690232769437
childent,9.762476188453855e-32,-71.40417689972946
blipravz,5.581804499103883e-31,-69.6606257717643
almevux2,6.264734643219724e-54,-122.50465878965926
dotsi9mr4,2.539840768083454e-51,-116.49973835336189
elifpxv4u,4.629604576471996e-56,-127.41229374786528
arcflvmk5ne,6.075554317057092e-52,-117.93015160502028
izendlvf,4.870805671621321e-36,-81.30980398872292
clnuxbr4d9,9.588121751346455e-48,-108.26355944891787
avidnum,6.05858910436792e-42,-94.90709695383713
bietnm4,3.2683779067462565e-39,-88.6165248179164
dirsemvl,7.935221907993802e-35,-78.51916693548355
antesu54m,2.6111924414473344e-57,-130.28754330954345
adfivelknu,2.5725312600520047e-57,-130.30245996038465
aveduilz,6.485726362973389e-48,-108.65448064559148
antem4xv,3.6965828832843975e-45,-102.30892033687064
alzifxuv,4.998855298137235e-45,-102.00712023888136
elnu8rikv,4.52808922676678e-54,-122.8292949754137
amedfrl,1.5018412107701534e-32,-73.27603114658464
artuin4mx5,6.145393159207938e-65,-147.8523283232986
afcnruki,4.1415749915265914e-46,-104.49783812949917
anie12r4mq,1.19217547943121e-66,-151.7948363655109
jetainmf,7.950710176800723e-41,-92.33272755766417
azdi145r,1.5267630019422428e-53,-121.61386011950837
aemuni5v,3.36658539929693e-56,-127.7308662116015
apizefnwr,1.7843786907794092e-48,-109.94501418146633
afts9xvl5u,1.9755574459531616e-55,-125.96132950502925
anterw,3.4870428900169814e-33,-74.73625400120945
azbnxkl,5.753832254795764e-25,-55.81476121294553
ance4il,3.00862283367146e-45,-102.51484674101192
ambenr4vd,3.9832831376287034e-45,-102.23422279653417
hen8kpl,1.0137612025358555e-31,-71.36647050583875
arnif5x4,2.6658072680012337e-54,-123.35908809510786
arimdln,1.2835569538466454e-33,-75.73567297460102
avidek4nuz,6.04322584157656e-64,-145.5665080025108
limax5rqf,1.6325075452698662e-46,-105.42879707365724
ditnam8v9,6.149232773851461e-54,-122.52326769986152
abvixuml,9.423459701637662e-46,-103.6757119846296
arcumejni,2.451361714818659e-56,-128.04812153554383
antvrxm4i,6.016542659976074e-45,-101.82181639936397
eoniautdf,3.088848160762931e-57,-130.11955204275168
elnsaivfut,6.491606146522536e-55,-124.77167013437091
dorni54jxam,1.9975210979586377e-62,-142.06836880484627
alzcuni89,2.328231481631149e-59,-135.00741152803235
afnyterpi,5.762803082875725e-49,-111.07524555404177
adzuv54n9,1.6854605619761604e-60,-137.63306672263676
cnafexmiw,2.636449477572618e-47,-107.25206625360354
gdeli5ju,2.5688454333703104e-49,-111.88321300645893
chivalmxt4n,1.7450595920568851e-47,-107.664710665473
aprinzfmu,8.675420635222379e-47,-106.06100555785267
agrile85z,3.8413627369059063e-56,-127.59893802461914
roetfiv9d,7.82462167223405e-50,-113.07197926304119
aidzf54,1.0396108747077016e-46,-105.88006779352264
afcuvie,5.40298351537265e-49,-111.13971825286472
armlibexv,5.945282577051685e-48,-108.74148640281683
alniwreux,3.3050488330192435e-55,-125.44672886598052
amnl5u48e,2.779095717234325e-63,-144.04073526540824
enlibrf4,3.7255389762749664e-44,-99.99853255875587
plerikfntm,1.1177333443806947e-37,-85.08434560578252
adrvl5fu,3.633113416321636e-44,-100.02365412062079
jenuli5dm,6.63164608372327e-51,-115.53998669122649
adfilmutknq,4.913415602224147e-50,-113.53728530774175
alvir8fm,3.879422188195453e-44,-99.95805786976078
mdfwl54a,5.93129214200278e-42,-94.92833181731956
alemnifx5q9,1.054417746888013e-70,-161.12796779369165
avinbu85t,7.286561880275527e-57,-129.26131848724975
doflanze,6.590801451991157e-42,-94.82289894824305
aifuzmqdnr,5.368251083689614e-47,-106.54099719798488
avenfi,5.781063507566841e-40,-90.34881605615413
genu5ivf8,6.0261244912338925e-59,-134.0564163871374
athefinx5,2.6818567101458646e-56,-127.95825585072728
